ID	A1	A4	A7	A8	A9	A11	A12	A14	A16	A17	A22
__id__1284-thelittleprince	=MAX(N1285,O1285)	0	0	0	0	0	=MAX(P1285,Q1285)	0	0	0	0
__id__1285-caronchiro	=MAX(N1286,O1286)	0	2	0	0	0	=MAX(P1286,Q1286)	0	0	0	0
__id__1286-filthyrichchiado	=MAX(N1287,O1287)	0	0	0	0	0	=MAX(P1287,Q1287)	0	0	0	2
__id__1287-rfidbuzz	=MAX(N1288,O1288)	0	0	0	0	0	=MAX(P1288,Q1288)	0	0	0	0
__id__1288-websuccessagency	=MAX(N1289,O1289)	0	2	0	0	0	=MAX(P1289,Q1289)	0	0	0	0
__id__1289-coloryourlifehappy	=MAX(N1290,O1290)	0	0	0	0	0	=MAX(P1290,Q1290)	0	0	0	0
__id__1290-candogo	=MAX(N1291,O1291)	0	2	0	0	0	=MAX(P1291,Q1291)	0	0	0	0
__id__1291-e-contentmanagement	1	0	0	0	0	0	=MAX(P1292,Q1292)	0	0	2	0
__id__1292-pravenue	=MAX(N1293,O1293)	0	0	0	0	0	=MAX(P1293,Q1293)	0	0	0	0
__id__1293-newsecuritylearning	=MAX(N1294,O1294)	0	0	0	0	0	=MAX(P1294,Q1294)	0	0	0	0
__id__1294-virtuale	=MAX(N1295,O1295)	0	0	0	0	0	=MAX(P1295,Q1295)	0	0	0	2
__id__1295-gracefulboot	=MAX(N1296,O1296)	0	1	0	0	2	=MAX(P1296,Q1296)	0	0	2	0
__id__1296-org	=MAX(N1297,O1297)	0	0	0	0	0	=MAX(P1297,Q1297)	0	0	0	0
__id__1297-7minutestocks	=MAX(N1298,O1298)	0	2	0	0	0	=MAX(P1298,Q1298)	0	0	0	0
__id__1298-bestcountriestolive	=MAX(N1299,O1299)	0	0	0	0	2	=MAX(P1299,Q1299)	0	0	0	0
__id__1299-cymeradwyo	=MAX(N1300,O1300)	0	0	0	0	0	=MAX(P1300,Q1300)	0	2	0	0
__id__1300-asseenontvonsale	=MAX(N1301,O1301)	0	0	0	0	0	=MAX(P1301,Q1301)	0	0	0	0
__id__1301-co	=MAX(N1302,O1302)	0	0	0	0	0	=MAX(P1302,Q1302)	0	0	0	0
__id__1302-megeb	=MAX(N1303,O1303)	0	2	0	0	0	=MAX(P1303,Q1303)	0	0	0	2
__id__1303-sportstechreview	=MAX(N1304,O1304)	0	0	0	0	0	=MAX(P1304,Q1304)	0	0	0	0
__id__1304-nacdl	=MAX(N1305,O1305)	0	0	0	0	0	=MAX(P1305,Q1305)	0	2	0	0
__id__1305-centauri-dreams	=MAX(N1306,O1306)	0	0	0	0	0	=MAX(P1306,Q1306)	0	2	0	0
__id__1306-aw-wrdsmth	=MAX(N1307,O1307)	0	2	0	0	0	=MAX(P1307,Q1307)	0	0	0	0
__id__1307-skyrock	=MAX(N1308,O1308)	0	0	0	0	0	=MAX(P1308,Q1308)	0	0	0	2
__id__1308-techairlines	=MAX(N1309,O1309)	0	0	2	0	0	=MAX(P1309,Q1309)	0	0	0	0
__id__1309-fastcodesign	=MAX(N1310,O1310)	0	0	0	0	0	=MAX(P1310,Q1310)	0	0	0	0
__id__1310-infopeople	=MAX(N1311,O1311)	0	1	0	0	1	=MAX(P1311,Q1311)	0	0	0	0
__id__1311-foodpoisoningbulletin	=MAX(N1312,O1312)	0	2	0	0	0	=MAX(P1312,Q1312)	0	0	0	0
__id__1312-rockefeller	=MAX(N1313,O1313)	0	0	0	0	0	=MAX(P1313,Q1313)	0	0	1	0
__id__1313-burlingtonbluecreeks	=MAX(N1314,O1314)	0	0	0	0	0	=MAX(P1314,Q1314)	0	0	0	2
__id__1314-gypsycarns	=MAX(N1315,O1315)	0	0	0	0	0	=MAX(P1315,Q1315)	0	0	0	0
__id__1315-algosec	=MAX(N1316,O1316)	0	2	0	0	0	=MAX(P1316,Q1316)	0	0	0	0
__id__1316-kartendesign	=MAX(N1317,O1317)	0	0	2	0	0	=MAX(P1317,Q1317)	0	0	0	0
__id__1317-youtuberobot	=MAX(N1318,O1318)	0	0	2	0	0	=MAX(P1318,Q1318)	0	0	0	0
__id__1318-ashlonline	=MAX(N1319,O1319)	0	0	0	0	0	=MAX(P1319,Q1319)	0	2	0	0
__id__1319-holisticlifestylesradio	=MAX(N1320,O1320)	0	0	0	0	0	=MAX(P1320,Q1320)	0	0	0	0
__id__1320-proclil	=MAX(N1321,O1321)	0	0	0	0	0	=MAX(P1321,Q1321)	0	2	0	0
__id__1321-thedailymeal	=MAX(N1322,O1322)	0	2	0	0	0	=MAX(P1322,Q1322)	0	2	0	0
__id__1322-socialmediaassoc	=MAX(N1323,O1323)	0	0	0	0	0	=MAX(P1323,Q1323)	0	0	0	0
__id__1323-whinnyinginlife	=MAX(N1324,O1324)	0	0	0	0	0	=MAX(P1324,Q1324)	0	2	0	0
__id__1324-qfak	=MAX(N1325,O1325)	0	2	0	0	0	=MAX(P1325,Q1325)	0	0	0	0
__id__1325-plastic-rake-manufacturer	=MAX(N1326,O1326)	0	0	0	0	0	=MAX(P1326,Q1326)	0	0	0	2
__id__1326-hss	=MAX(N1327,O1327)	0	2	0	0	0	=MAX(P1327,Q1327)	0	0	0	0
__id__1327-sdsc	=MAX(N1328,O1328)	0	0	0	0	0	=MAX(P1328,Q1328)	0	2	0	0
__id__1328-hitgrab	=MAX(N1329,O1329)	0	2	0	0	2	=MAX(P1329,Q1329)	0	0	0	0
__id__1329-dailyhealthmantra	=MAX(N1330,O1330)	0	0	0	0	0	=MAX(P1330,Q1330)	0	0	0	0
__id__1330-911animalabuse	=MAX(N1331,O1331)	0	0	2	0	0	=MAX(P1331,Q1331)	0	0	0	0
__id__1331-narprail	=MAX(N1332,O1332)	0	0	0	0	0	=MAX(P1332,Q1332)	0	0	0	0
__id__1332-co	=MAX(N1333,O1333)	0	0	0	0	0	=MAX(P1333,Q1333)	0	2	0	0
__id__1333-t-cuento	=MAX(N1334,O1334)	0	0	2	0	0	=MAX(P1334,Q1334)	0	0	0	0
__id__1334-mapsandlanterns	=MAX(N1335,O1335)	0	0	0	0	0	=MAX(P1335,Q1335)	0	0	0	0
__id__1335-us-taiwan	=MAX(N1336,O1336)	0	0	2	0	0	=MAX(P1336,Q1336)	0	0	0	0
__id__1336-iss-mag	=MAX(N1337,O1337)	0	0	2	0	0	=MAX(P1337,Q1337)	0	0	0	0
__id__1337-sensible-health-related-fitness	=MAX(N1338,O1338)	0	0	0	0	0	=MAX(P1338,Q1338)	0	2	0	0
__id__1338-westernhorsereview	=MAX(N1339,O1339)	0	0	0	0	2	=MAX(P1339,Q1339)	0	0	0	0
__id__1339-org	=MAX(N1340,O1340)	0	0	2	0	0	=MAX(P1340,Q1340)	0	0	0	0
__id__1340-org	=MAX(N1341,O1341)	0	0	0	0	0	=MAX(P1341,Q1341)	0	0	0	0
__id__1341-drtanya	=MAX(N1342,O1342)	0	0	0	0	0	=MAX(P1342,Q1342)	0	0	0	0
__id__1342-smartwax-usa	=MAX(N1343,O1343)	0	0	0	0	0	=MAX(P1343,Q1343)	0	0	0	0
__id__1343-databerry	=MAX(N1344,O1344)	0	0	2	0	0	=MAX(P1344,Q1344)	0	0	0	0
__id__1344-darkspace	=MAX(N1345,O1345)	0	0	0	0	0	=MAX(P1345,Q1345)	0	2	0	0
__id__1345-worldfoodscience	=MAX(N1346,O1346)	0	0	2	0	0	=MAX(P1346,Q1346)	0	0	0	0
__id__1346-armstrongsteelbuildings	=MAX(N1347,O1347)	0	0	0	0	0	=MAX(P1347,Q1347)	0	0	0	0
__id__1347-friendly-website-service	=MAX(N1348,O1348)	2	0	0	0	0	=MAX(P1348,Q1348)	0	2	0	0
__id__1348-etipedia	=MAX(N1349,O1349)	0	2	0	0	0	=MAX(P1349,Q1349)	0	0	0	0
__id__1349-computerexplorers	=MAX(N1350,O1350)	0	0	0	0	0	=MAX(P1350,Q1350)	0	0	0	0
__id__1350-bluesheepdog	=MAX(N1351,O1351)	0	0	0	0	2	=MAX(P1351,Q1351)	0	0	0	0
__id__1351-ccohs	=MAX(N1352,O1352)	0	0	0	0	0	=MAX(P1352,Q1352)	0	2	0	0
__id__1352-jwbart	=MAX(N1353,O1353)	0	0	0	0	0	=MAX(P1353,Q1353)	0	0	0	2
__id__1353-cheapmattressdiscounters	=MAX(N1354,O1354)	0	0	0	0	0	=MAX(P1354,Q1354)	0	0	0	0.5
__id__1354-relaxedinformeddentistry	=MAX(N1355,O1355)	0	0	0	0	0	=MAX(P1355,Q1355)	0	0	0	0
__id__1355-listdose	=MAX(N1356,O1356)	0	0	0	0	0	=MAX(P1356,Q1356)	0	2	0	0
__id__1356-com	=MAX(N1357,O1357)	0	0	0	0	0	=MAX(P1357,Q1357)	0	0	0	0
__id__1357-edgewater2020	=MAX(N1358,O1358)	0	0	0	0	0	=MAX(P1358,Q1358)	0	2	0	0
__id__1358-petphilanthropycircle	=MAX(N1359,O1359)	0	0	0	0	0	=MAX(P1359,Q1359)	0	0	0	0
__id__1359-co	=MAX(N1360,O1360)	0	0	0	0	0	=MAX(P1360,Q1360)	0	0	0	0
__id__1360-fairfax-avenue	=MAX(N1361,O1361)	0	2	0	0	0	=MAX(P1361,Q1361)	0	0	0	0
__id__1361-cordbloodinfo	=MAX(N1362,O1362)	0	0	0	0	0	=MAX(P1362,Q1362)	0	2	0	0
__id__1362-techtarget	=MAX(N1363,O1363)	0	2	0	0	0	=MAX(P1363,Q1363)	0	0	0	0
__id__1363-infotoday	=MAX(N1364,O1364)	0	0	0	0	0	=MAX(P1364,Q1364)	0	0	0	0
__id__1364-ultradiamondtech	=MAX(N1365,O1365)	0	0	2	0	0	=MAX(P1365,Q1365)	0	0	0	0
__id__1365-adventurechryslerjeep	=MAX(N1366,O1366)	0	0	0	0	0	=MAX(P1366,Q1366)	0	0	0	0
__id__1366-supermotoaustralia	=MAX(N1367,O1367)	0	0	2	0	0	=MAX(P1367,Q1367)	0	0	0	0
__id__1367-kicdam	=MAX(N1368,O1368)	0	0	2	0	0	=MAX(P1368,Q1368)	0	0	0	0
__id__1368-commlawgroup	=MAX(N1369,O1369)	0	0	2	0	0	=MAX(P1369,Q1369)	0	0	0	0
__id__1369-apriljeanette	=MAX(N1370,O1370)	0	0	2	0	0	=MAX(P1370,Q1370)	0	0	0	0
__id__1370-seagerhairtransplant	=MAX(N1371,O1371)	0	0	0	0	0	=MAX(P1371,Q1371)	0	2	0	0
__id__1371-atelier	=MAX(N1372,O1372)	0	0	0	0	0	=MAX(P1372,Q1372)	0	0	0	0
__id__1372-yuleplay	=MAX(N1373,O1373)	0	0	0	0	0	=MAX(P1373,Q1373)	0	2	0	0
__id__1373-realpeoplesearch	=MAX(N1374,O1374)	0	0	0	0	0	=MAX(P1374,Q1374)	0	2	0	0
__id__1374-messaggiamo	=MAX(N1375,O1375)	0	2	0	0	0	=MAX(P1375,Q1375)	0	0	0	0
__id__1375-brazosbend	=MAX(N1376,O1376)	0	0	0	0	0	=MAX(P1376,Q1376)	0	2	0	0
__id__1376-michaelbrandvold	=MAX(N1377,O1377)	0	0	0	0	2	=MAX(P1377,Q1377)	0	0	0	0
__id__1377-dishwasher-review	=MAX(N1378,O1378)	0	0	0	0	0	=MAX(P1378,Q1378)	0	0	2	0
__id__1378-tab	=MAX(N1379,O1379)	0	0	0	0	0	=MAX(P1379,Q1379)	0	0	0	0
__id__1379-technogorilla	=MAX(N1380,O1380)	0	0	2	0	0	=MAX(P1380,Q1380)	0	0	0	0
__id__1380-autlookfilms	=MAX(N1381,O1381)	0	0	0	0	0	=MAX(P1381,Q1381)	0	0	0	0
__id__1381-cbpmagazine	=MAX(N1382,O1382)	0	0	0	0	0	=MAX(P1382,Q1382)	0	2	0	0
__id__1382-yourworldblog	=MAX(N1383,O1383)	0	0	0	0	0	=MAX(P1383,Q1383)	0	0	0	2
__id__1383-markdownmom	=MAX(N1384,O1384)	0	0	0	0	0	=MAX(P1384,Q1384)	0	0	2	0
__id__1384-trln	=MAX(N1385,O1385)	0	0	0	0	0	=MAX(P1385,Q1385)	2	0	0	0
__id__1385-co	=MAX(N1386,O1386)	0	2	0	0	0	=MAX(P1386,Q1386)	0	2	0	0
__id__1386-avatier	=MAX(N1387,O1387)	0	0	0	0	0	=MAX(P1387,Q1387)	0	0	0	0
__id__1387-intimated	=MAX(N1388,O1388)	0	0	2	0	0	=MAX(P1388,Q1388)	0	0	0	0
__id__1388-utias-sfl	=MAX(N1389,O1389)	0	0	0	0	0	=MAX(P1389,Q1389)	0	2	0	0
__id__1389-uk	=MAX(N1390,O1390)	0	2	0	0	0	=MAX(P1390,Q1390)	0	0	0	0
__id__1390-globalmessaging	=MAX(N1391,O1391)	0	0	0	0	0	=MAX(P1391,Q1391)	0	0	0	0
__id__1391-co	=MAX(N1392,O1392)	0	0	2	0	0	=MAX(P1392,Q1392)	0	0	0	0
__id__1392-summitrealestate	=MAX(N1393,O1393)	0	2	0	0	0	=MAX(P1393,Q1393)	0	0	0	0
__id__1393-intesol	=MAX(N1394,O1394)	0	0	0	0	0	=MAX(P1394,Q1394)	0	0	0	2
__id__1394-canalblog	=MAX(N1395,O1395)	0	2	0	0	0	=MAX(P1395,Q1395)	0	0	0	0
__id__1395-discoverysoutheast	=MAX(N1396,O1396)	0	0	0	0	0	=MAX(P1396,Q1396)	0	0	0	0
__id__1396-maximum-velocity	=MAX(N1397,O1397)	0	0	0	0	0	=MAX(P1397,Q1397)	0	0	0	0
__id__1397-ihs	=MAX(N1398,O1398)	0	0	0	0	0	=MAX(P1398,Q1398)	0	0	0	0
__id__1398-applemagazine	=MAX(N1399,O1399)	0	0	0	0	0	=MAX(P1399,Q1399)	0	0	0	0
__id__1399-valerievision	=MAX(N1400,O1400)	0	0	0	0	0	=MAX(P1400,Q1400)	0	0	0	2
__id__1400-devpolicy	=MAX(N1401,O1401)	0	0	0	0	0	=MAX(P1401,Q1401)	2	0	0	0
__id__1401-carsataglance	=MAX(N1402,O1402)	0	0	0	0	0	=MAX(P1402,Q1402)	0	0	2	0
__id__1402-incompleteideas	=MAX(N1403,O1403)	0	0	0	0	0	=MAX(P1403,Q1403)	0	2	0	0
__id__1403-wifi-connections	=MAX(N1404,O1404)	0	0	0	0	0	=MAX(P1404,Q1404)	0	0	0	0
__id__1404-therapeuticresources	=MAX(N1405,O1405)	0	0	0	0	0	=MAX(P1405,Q1405)	0	0	0	0
__id__1405-blueinkreviews	=MAX(N1406,O1406)	0	0	0	0	0	=MAX(P1406,Q1406)	0	0	2	0
__id__1406-rtk	=MAX(N1407,O1407)	0	0	0	0	0	=MAX(P1407,Q1407)	0	0	0	0
__id__1407-techsoupglobal	=MAX(N1408,O1408)	0	0	2	0	0	=MAX(P1408,Q1408)	0	0	0	0
__id__1408-officialwestieguide	=MAX(N1409,O1409)	0	2	0	0	0	=MAX(P1409,Q1409)	0	0	0	0
__id__1409-tvovermind	=MAX(N1410,O1410)	2	0	0	0	0	=MAX(P1410,Q1410)	0	0	0	0
__id__1410-org	=MAX(N1411,O1411)	0	0	0	0	0.5	=MAX(P1411,Q1411)	0	0	0	0
__id__1411-vocabulary-vocabulary	=MAX(N1412,O1412)	0	0	0	0	0	=MAX(P1412,Q1412)	0	2	0	0
__id__1412-tinytooth	=MAX(N1413,O1413)	0	2	0	0	0	=MAX(P1413,Q1413)	0	0	0	0
__id__1413-bankstocks	=MAX(N1414,O1414)	0	2	0	0	0	=MAX(P1414,Q1414)	0	0	0	0
__id__1414-stabilityrunningshoes	=MAX(N1415,O1415)	0	2	0	0	0	=MAX(P1415,Q1415)	0	0	0	0
__id__1415-seattlegrapevine	=MAX(N1416,O1416)	0	0	0	0	0	=MAX(P1416,Q1416)	0	0	0	2
__id__1416-wisc	=MAX(N1417,O1417)	0	2	0	0	0	=MAX(P1417,Q1417)	0	0	0	0
__id__1417-portfoliopartnership	=MAX(N1418,O1418)	0	0	0	0	0	=MAX(P1418,Q1418)	0	0	0	0
__id__1418-chestertownspy	=MAX(N1419,O1419)	0	0	2	0	0	=MAX(P1419,Q1419)	0	0	0	0
__id__1419-togethergreen	=MAX(N1420,O1420)	0	0	2	0	0	=MAX(P1420,Q1420)	0	0	0	0
__id__1420-accessplanit	=MAX(N1421,O1421)	0	0	2	0	0	=MAX(P1421,Q1421)	0	0	0	0
__id__1421-compoundsemiconductor	=MAX(N1422,O1422)	0	0	0	0	0	=MAX(P1422,Q1422)	2	0	0	0
__id__1422-janawaygenealogy	=MAX(N1423,O1423)	0	0	0	0	0	=MAX(P1423,Q1423)	0	0	2	0
__id__1423-workscapes	=MAX(N1424,O1424)	0	0	0	0	0	=MAX(P1424,Q1424)	0	0	0	0
__id__1424-hospitalityresourcesinternational	=MAX(N1425,O1425)	0	2	0	0	0	=MAX(P1425,Q1425)	0	0	0	0
__id__1425-dixonschwabl	=MAX(N1426,O1426)	0	0	0	0	0	=MAX(P1426,Q1426)	0	0	0	0
__id__1426-studymode	=MAX(N1427,O1427)	0	0	0	0	0	=MAX(P1427,Q1427)	0	0	0	2
__id__1427-latexotica	=MAX(N1428,O1428)	0	0	0	0	0	=MAX(P1428,Q1428)	0	0	0	0
__id__1428-greatdepressiononline	=MAX(N1429,O1429)	0	0	0	0	0	=MAX(P1429,Q1429)	0	0	0	0
__id__1429-retropole	=MAX(N1430,O1430)	0	0	0	0	0	=MAX(P1430,Q1430)	0	0	0	0
__id__1430-carpoolse	=MAX(N1431,O1431)	0	2	0	0	0	=MAX(P1431,Q1431)	0	0	0	0
__id__1431-facingup	=MAX(N1432,O1432)	0	0	0	0	0	=MAX(P1432,Q1432)	0	0	0	0
__id__1432-epixx	=MAX(N1433,O1433)	0	2	2	0	0	=MAX(P1433,Q1433)	0	0	0	0
__id__1433-passporttorecovery	=MAX(N1434,O1434)	0	0	0	0	0	=MAX(P1434,Q1434)	0	0	0	0
__id__1434-ascendeventmedia	=MAX(N1435,O1435)	0	2	0	0	0	=MAX(P1435,Q1435)	0	0	0	0
__id__1435-saramarberry	=MAX(N1436,O1436)	0	0	0	0	0	=MAX(P1436,Q1436)	0	0	2	0
__id__1436-org	=MAX(N1437,O1437)	0	0	0	0	0	=MAX(P1437,Q1437)	0	0	0	0
__id__1437-co	=MAX(N1438,O1438)	0	0	0	0	0	=MAX(P1438,Q1438)	0	0	0	0
__id__1438-americanturfco	=MAX(N1439,O1439)	0	1	0	0	0	=MAX(P1439,Q1439)	0	1	0	0
__id__1439-developingteachers	=MAX(N1440,O1440)	0	0	0	0	0	=MAX(P1440,Q1440)	2	0	0	0
__id__1440-fortcollinsdentalarts	=MAX(N1441,O1441)	0	0	0	0	0	=MAX(P1441,Q1441)	0	0	0	0
__id__1441-strauchfiber	=MAX(N1442,O1442)	0	2	0	0	0	=MAX(P1442,Q1442)	0	0	0	0
__id__1442-medshape	=MAX(N1443,O1443)	0	0	0	0	0	=MAX(P1443,Q1443)	0	0	0	0
__id__1443-venturechoice	=MAX(N1444,O1444)	0	2	0	0	0	=MAX(P1444,Q1444)	0	0	0	0
__id__1444-s1bute	=MAX(N1445,O1445)	0	0	2	0	0	=MAX(P1445,Q1445)	0	0	0	0
__id__1445-davidcoates	=MAX(N1446,O1446)	0	0	0	0	0	=MAX(P1446,Q1446)	0	0	0	0
__id__1446-recipenutrition	=MAX(N1447,O1447)	0	0	0	0	0	=MAX(P1447,Q1447)	0	0	0	0
__id__1447-summerplantsnj	=MAX(N1448,O1448)	0	0	0	0	0	=MAX(P1448,Q1448)	0	0	0	2
__id__1448-vitalhealthpartners	=MAX(N1449,O1449)	0	0	0	0	0	=MAX(P1449,Q1449)	0	0	2	0
__id__1449-selfsufficiency4u	=MAX(N1450,O1450)	0	2	0	0	0	=MAX(P1450,Q1450)	0	0	0	0
__id__1450-procurementalert	=MAX(N1451,O1451)	0	0	0	0	0	=MAX(P1451,Q1451)	0	0	0	0
__id__1451-aaronartprints	=MAX(N1452,O1452)	0	0	0	0	0	=MAX(P1452,Q1452)	0	2	0	0
__id__1452-localsearchinsider	=MAX(N1453,O1453)	0	0	0	0	0	=MAX(P1453,Q1453)	0	0	0	0
__id__1453-allinonecleaners	=MAX(N1454,O1454)	0	0	0	0	0	=MAX(P1454,Q1454)	0	0	0	2
__id__1454-alarm-rec	=MAX(N1455,O1455)	0	0	0	0	0	=MAX(P1455,Q1455)	0	0	0	0
__id__1455-thegreeneconomy	=MAX(N1456,O1456)	0	2	0	0	0	=MAX(P1456,Q1456)	0	0	0	0
__id__1456-genewscenter	=MAX(N1457,O1457)	0	0	0	0	0	=MAX(P1457,Q1457)	0	0	0	0
__id__1457-geekosystem	=MAX(N1458,O1458)	0	2	0	0	0	=MAX(P1458,Q1458)	0	0	0	0
__id__1458-astronomynow	=MAX(N1459,O1459)	0	0	2	0	0	=MAX(P1459,Q1459)	1	0	0	0
__id__1459-clearspaceconsulting	=MAX(N1460,O1460)	0	0	0	0	0	=MAX(P1460,Q1460)	0	0	0	0
__id__1460-coredocuments	=MAX(N1461,O1461)	0	0	0	0	0	=MAX(P1461,Q1461)	0	0	0	2
__id__1461-sheamoi	=MAX(N1462,O1462)	0	0	0	0	0	=MAX(P1462,Q1462)	0	0	0	0
__id__1462-infotoday	=MAX(N1463,O1463)	0	0	0	0	0	=MAX(P1463,Q1463)	0	0	2	0
__id__1463-spiritualcompetency	=MAX(N1464,O1464)	0	0	0	0	0	=MAX(P1464,Q1464)	2	0	0	0
__id__1464-fxtradingguide	=MAX(N1465,O1465)	0	0	0	0	0	=MAX(P1465,Q1465)	0	0	0	0
__id__1465-itandelectronics	=MAX(N1466,O1466)	0	0	0	0	0	=MAX(P1466,Q1466)	0	0	0	0
__id__1466-thesmartvan	=MAX(N1467,O1467)	0	0	0	0	0	=MAX(P1467,Q1467)	0	0	0	0
__id__1467-release2gofree	=MAX(N1468,O1468)	0	0	0	0	0	=MAX(P1468,Q1468)	0	0	0	0
__id__1468-crmnewsdaily	=MAX(N1469,O1469)	0	0	0	0	0	=MAX(P1469,Q1469)	0	0	0	0
__id__1469-yale	=MAX(N1470,O1470)	0	0	0	0	0	=MAX(P1470,Q1470)	0	0	0	0
__id__1470-drums	=MAX(N1471,O1471)	0	0	0	0	0	=MAX(P1471,Q1471)	0	0	0	0
__id__1471-buysportinggoods	=MAX(N1472,O1472)	0	0	0	0	0	=MAX(P1472,Q1472)	0	0	0	0
__id__1472-backboneamerica	=MAX(N1473,O1473)	0	0	0	0	0	=MAX(P1473,Q1473)	0	0	0	0
__id__1473-fmr	=MAX(N1474,O1474)	0	0	0	0	0	=MAX(P1474,Q1474)	0	0	0	0
__id__1474-empowermentsystems	=MAX(N1475,O1475)	0	0	0	0	0	=MAX(P1475,Q1475)	0	0	0	0
__id__1475-topcatproductreviews	=MAX(N1476,O1476)	0	2	0	0	0	=MAX(P1476,Q1476)	0	0	0	0
__id__1476-georgiapoliticalreview	=MAX(N1477,O1477)	0	0	0	0	0	=MAX(P1477,Q1477)	0	0	0	0
__id__1477-skin-treatment-products	=MAX(N1478,O1478)	0	0	0	0	0	=MAX(P1478,Q1478)	0	2	0	0
__id__1478-xavier-g	=MAX(N1479,O1479)	0	0	0	0	0	=MAX(P1479,Q1479)	0	0	0	0
__id__1479-shawnorourke	=MAX(N1480,O1480)	0	0	0	0	0	=MAX(P1480,Q1480)	0	0	0	2
__id__1480-aspca	=MAX(N1481,O1481)	0	0	0	0	0	=MAX(P1481,Q1481)	0	0	0	0
__id__1481-fayedcity	=MAX(N1482,O1482)	0	0	0	0	0	=MAX(P1482,Q1482)	0	0	0	0
__id__1482-shipbuildingtribune	=MAX(N1483,O1483)	0	0	2	0	0	=MAX(P1483,Q1483)	0	0	0	0
__id__1483-napa-net	=MAX(N1484,O1484)	0	0	0	0	0	=MAX(P1484,Q1484)	0	0	0	0
__id__1484-rrr-trailerplans	=MAX(N1485,O1485)	0	0	0	0	0	=MAX(P1485,Q1485)	0	0	0	0
__id__1485-financialchampionsacademy	=MAX(N1486,O1486)	0	2	0	0	0	=MAX(P1486,Q1486)	0	0	0	0
__id__1486-brickswithoutstraw	=MAX(N1487,O1487)	0	0	0	0	0	=MAX(P1487,Q1487)	0	0	0	0
__id__1487-occkw	=MAX(N1488,O1488)	0	0	0	0	0	=MAX(P1488,Q1488)	0	0	0	2
__id__1488-webhostingbuilders	=MAX(N1489,O1489)	0	2	0	0	0	=MAX(P1489,Q1489)	0	0	0	0
__id__1489-techtarget	=MAX(N1490,O1490)	0	0	0	0	0	=MAX(P1490,Q1490)	0	0	0	0
__id__1490-metue	=MAX(N1491,O1491)	0	0	2	0	0	=MAX(P1491,Q1491)	0	0	0	0
__id__1491-homeimprovementtouch	=MAX(N1492,O1492)	0	2	0	0	0	=MAX(P1492,Q1492)	0	0	0	0
__id__1492-hygienesuppliesdirect	=MAX(N1493,O1493)	0	0	0	0	0	=MAX(P1493,Q1493)	0	0	0	0
__id__1493-refinancemortgagesloans	=MAX(N1494,O1494)	0	2	0	0	0	=MAX(P1494,Q1494)	0	0	0	0
__id__1494-aphekom	=MAX(N1495,O1495)	0	0	0	0	0	=MAX(P1495,Q1495)	2	0	0	0
__id__1495-directsalesopportunities	=MAX(N1496,O1496)	0	0	0	0	0	=MAX(P1496,Q1496)	0	0	0	0
__id__1496-carpenter-electric	=MAX(N1497,O1497)	0	1	0	0	0	=MAX(P1497,Q1497)	0	0	0	0
__id__1497-co	=MAX(N1498,O1498)	0	0	0	0	0	=MAX(P1498,Q1498)	0	0	0	0
__id__1498-lunchedu	=MAX(N1499,O1499)	0	0	0	0	0	=MAX(P1499,Q1499)	0	0	0	2
__id__1499-nettime	=MAX(N1500,O1500)	0	0	0	0	0	=MAX(P1500,Q1500)	0	0	0	0
__id__1500-gov	=MAX(N1501,O1501)	0	0	0	0	0	=MAX(P1501,Q1501)	0	2	0	0
__id__1501-wikia	=MAX(N1502,O1502)	2	0	0	0	0	=MAX(P1502,Q1502)	0	0	0	0
__id__1502-contemporarymanager	=MAX(N1503,O1503)	0	2	0	0	0	=MAX(P1503,Q1503)	0	0	0	0
__id__1503-keepem	1	0	0	0	0	0	=MAX(P1504,Q1504)	0	0	2	0
__id__1504-co	=MAX(N1505,O1505)	0	0	0	0	0	=MAX(P1505,Q1505)	0	2	0	0
__id__1505-temporalnexus	=MAX(N1506,O1506)	0	0	0	0	0	=MAX(P1506,Q1506)	0	2	0	0
__id__1506-thinkupfront	=MAX(N1507,O1507)	0	0	0	0	0	=MAX(P1507,Q1507)	0	0	0	0
__id__1507-social-networking-plus-dating-services	=MAX(N1508,O1508)	0	0	0	0	0	=MAX(P1508,Q1508)	0	0	0	0
__id__1508-tmcnet	=MAX(N1509,O1509)	0	0	0	0	0	=MAX(P1509,Q1509)	0	0	0	0
__id__1509-highqcontent	=MAX(N1510,O1510)	0	2	0	0	0	=MAX(P1510,Q1510)	0	0	0	0
__id__1510-newsenterprise	=MAX(N1511,O1511)	0	2	0	0	0	=MAX(P1511,Q1511)	0	0	0	0
__id__1511-nfcworld	=MAX(N1512,O1512)	0	0	0	0	0	=MAX(P1512,Q1512)	0	0	0	0
__id__1512-ezymedia	=MAX(N1513,O1513)	0	0	0	0	0	=MAX(P1513,Q1513)	0	0	0	0
__id__1513-disabilitynetwork	=MAX(N1514,O1514)	0	0	2	0	0	=MAX(P1514,Q1514)	0	0	0	0
__id__1514-moreaboutadvertising	=MAX(N1515,O1515)	0	0	0	0	0	=MAX(P1515,Q1515)	0	0	0	2
__id__1515-ashridge	=MAX(N1516,O1516)	0	0	0	0	0	=MAX(P1516,Q1516)	0	0	0	0
__id__1516-noor-18	=MAX(N1517,O1517)	0	0	0	0	0	=MAX(P1517,Q1517)	0	0	0	2
__id__1517-joompro	=MAX(N1518,O1518)	0	0	0	0	0	=MAX(P1518,Q1518)	0	0	0	2
